"idtdestinatario","codigofabrica","nombre","domicilio","idlocalidad","codigopostal","localidad","provincia","pais","tipodestinatario","descripcion","full_address","gps_coords"
"453","00A78","AUTOGON S.A.                            ","AV.PERON 4478","1425.0","1187.0","CIUDAD AUTONOMA DE BS.AS (CAP.FED.)","CAPITAL FEDERAL","ARGENTINA                                         ","CONCESIONARIOS","AUTOGON S.A. (AV.PERON 4478 Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))","AV.PERON 4478, CIUDAD AUTONOMA DE BS.AS (CAP.FED.), CAPITAL FEDERAL, ARGENTINA, 1187.0, AUTOGON S.A. (AV.PERON 4478 Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))",""
"455","00A80","PESADO CASTRO S.A.                      ","CORDOBA 2950","1652.0","2000.0","ROSARIO (SANTA FE)","SANTA FE","ARGENTINA                                         ","CONCESIONARIOS","PESADO CASTRO S.A. (CORDOBA 2950 Loc.ROSARIO (SANTA FE))","CORDOBA 2950, ROSARIO (SANTA FE), SANTA FE, ARGENTINA, 2000.0, PESADO CASTRO S.A. (CORDOBA 2950 Loc.ROSARIO (SANTA FE))",""
"456","00A81","VENETO AUTOMOTORES S.A.                             ","AV. SAN MARTIN Y PROVINCIAS UNIDAS","20405.0","9400.0","RIO GALLEGOS","SANTA CRUZ","ARGENTINA                                         ","CONCESIONARIOS","VENETO AUTOMOTORES S.A. (AV. SAN MARTIN Y PROVINCIAS UNIDAS Loc.RIO GALLEGOS)","AV. SAN MARTIN Y PROVINCIAS UNIDAS, RIO GALLEGOS, SANTA CRUZ, ARGENTINA, 9400.0, VENETO AUTOMOTORES S.A. (AV. SAN MARTIN Y PROVINCIAS UNIDAS Loc.RIO GALLEGOS)",""
"458","00A83","FOREST CAR S.A.                         ","AV.FOREST 1342 -","3.0","1187.0","CAPITAL FEDERAL (GT)","CAPITAL FEDERAL","ARGENTINA                                         ","CONCESIONARIOS","FOREST CAR S.A. (AV.FOREST 1342 - Loc.CAPITAL FEDERAL (GT))","AV.FOREST 1342 -, CAPITAL FEDERAL (GT), CAPITAL FEDERAL, ARGENTINA, 1187.0, FOREST CAR S.A. (AV.FOREST 1342 - Loc.CAPITAL FEDERAL (GT))",""
"100000001437","00A83.","FOREST CAR S.A.","AV. FOREST 1342","8.0","0.0","CAPITAL FEDERAL-GM-FOREST","CAPITAL FEDERAL","ARGENTINA                                         ","CONCESIONARIOS","FOREST CAR S.A. (AV. FOREST 1342 Loc.CAPITAL FEDERAL-GM-FOREST)","AV. FOREST 1342, CAPITAL FEDERAL-GM-FOREST, CAPITAL FEDERAL, ARGENTINA, 0.0, FOREST CAR S.A. (AV. FOREST 1342 Loc.CAPITAL FEDERAL-GM-FOREST)",""
"461","00A86","MINAR S.A.                              ","AV.ALEM 446/448                CATAMARCA       CATAMARCA","11025.0","4700.0","CATAMARCA","CATAMARCA","ARGENTINA                                         ","CONCESIONARIOS","MINAR S.A. (AV.ALEM 446/448                CATAMARCA       CATAMARCA Loc.CATAMARCA)","AV.ALEM 446/448                CATAMARCA       CATAMARCA, CATAMARCA, CATAMARCA, ARGENTINA, 4700.0, MINAR S.A. (AV.ALEM 446/448                CATAMARCA       CATAMARCA Loc.CATAMARCA)",""
"465","00A94","GEMSA S.A. (SGO.DEL ESTERO)             ","CALLE LIBERTAD 683 ","8673.0","4200.0","SANTIAGO DEL ESTERO","SANTIAGO DEL ESTERO","ARGENTINA                                         ","CONCESIONARIOS","GEMSA S.A. (SGO.DEL ESTERO) (CALLE LIBERTAD 683  Loc.SANTIAGO DEL ESTERO)","CALLE LIBERTAD 683, SANTIAGO DEL ESTERO, SANTIAGO DEL ESTERO, ARGENTINA, 4200.0, GEMSA S.A. (SGO.DEL ESTERO) (CALLE LIBERTAD 683  Loc.SANTIAGO DEL ESTERO)",""
"200000002509","00A95","M.S. AUTOMOTORES S.A.",". _ .","6938.0","0.0","PRESIDENCIA ROQUE SAENZ PEÑA","CHACO","ARGENTINA                                         ","CONCESIONARIOS","M.S. AUTOMOTORES S.A. (. _ . Loc.PRESIDENCIA ROQUE SAENZ PEÑA)",". _ ., PRESIDENCIA ROQUE SAENZ PEÑA, CHACO, ARGENTINA, 0.0, M.S. AUTOMOTORES S.A. (. _ . Loc.PRESIDENCIA ROQUE SAENZ PEÑA)",""
"467","00A98","BETA AUTOMOTORES S.A. VTE.LOPEZ","VTE.LOPEZ","6.0","1640.0","VICENTE LOPEZ (GT)","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","BETA AUTOMOTORES S.A. VTE.LOPEZ (VTE.LOPEZ Loc.VICENTE LOPEZ (GT))","VTE.LOPEZ, VICENTE LOPEZ (GT), BUENOS AIRES, ARGENTINA, 1640.0, BETA AUTOMOTORES S.A. VTE.LOPEZ (VTE.LOPEZ Loc.VICENTE LOPEZ (GT))",""
"200000000644","00ARC","ARCOR SAIC   ","PANAMERICANA KM31.500 TALAR DE PACHECO","21000.0","0.0","TALAR DE PACHECO","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","ARCOR SAIC (PANAMERICANA KM31.500 TALAR DE PACHECO Loc.TALAR DE PACHECO)","PANAMERICANA KM31.500 TALAR DE PACHECO, TALAR DE PACHECO, BUENOS AIRES, ARGENTINA, 0.0, ARCOR SAIC (PANAMERICANA KM31.500 TALAR DE PACHECO Loc.TALAR DE PACHECO)",""
"100000000307","00AYA","AYAX S.A.","AV. RONDEAU 1751","100010.0","0.0","MONTEVIDEO X F.BENTOS","URUGUAY","URUGUAY                                           ","INTERNACIONAL","AYAX S.A. (AV. RONDEAU 1751 Loc.MONTEVIDEO X F.BENTOS)","AV. RONDEAU 1751, MONTEVIDEO X F.BENTOS, URUGUAY, URUGUAY, 0.0, AYAX S.A. (AV. RONDEAU 1751 Loc.MONTEVIDEO X F.BENTOS)",""
"100000000308","00AYA","AYAX S.A.","AV. RONDEAU 1751","100010.0","0.0","MONTEVIDEO X F.BENTOS","URUGUAY","URUGUAY                                           ","INTERNACIONAL","AYAX S.A. (AV. RONDEAU 1751 Loc.MONTEVIDEO X F.BENTOS)","AV. RONDEAU 1751, MONTEVIDEO X F.BENTOS, URUGUAY, URUGUAY, 0.0, AYAX S.A. (AV. RONDEAU 1751 Loc.MONTEVIDEO X F.BENTOS)",""
"469","00B01","BELNORTE S.A.                           ","AV.MITRE 1683                  FLORIDA","220.0","1602.0","FLORIDA(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","BELNORTE S.A. (AV.MITRE 1683                  FLORIDA Loc.FLORIDA(BUENOS AIRES))","AV.MITRE 1683                  FLORIDA, FLORIDA(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 1602.0, BELNORTE S.A. (AV.MITRE 1683                  FLORIDA Loc.FLORIDA(BUENOS AIRES))",""
"470","00B04","SAHIORA S.A.                            ","AV.ROCA 673                    GRAL.ROCA       RIO NEGRO","19388.0","8332.0","GENERAL ROCA(RIO NEGRO)","RIO NEGRO","ARGENTINA                                         ","CONCESIONARIOS","SAHIORA S.A. (AV.ROCA 673                    GRAL.ROCA       RIO NEGRO Loc.GENERAL ROCA(RIO NEGRO))","AV.ROCA 673                    GRAL.ROCA       RIO NEGRO, GENERAL ROCA(RIO NEGRO), RIO NEGRO, ARGENTINA, 8332.0, SAHIORA S.A. (AV.ROCA 673                    GRAL.ROCA       RIO NEGRO Loc.GENERAL ROCA(RIO NEGRO))",""
"471","00B06","TALLER MANSILLA                         ","NECOCHEA 2150","1652.0","0.0","ROSARIO (SANTA FE)","SANTA FE","ARGENTINA                                         ","CONCESIONARIOS","TALLER MANSILLA (NECOCHEA 2150 Loc.ROSARIO (SANTA FE))","NECOCHEA 2150, ROSARIO (SANTA FE), SANTA FE, ARGENTINA, 0.0, TALLER MANSILLA (NECOCHEA 2150 Loc.ROSARIO (SANTA FE))",""
"472","00B07","DALCROS S.A.                            ","BELGRANO 983 -                 CORONEL SUAREZ","17958.0","7540.0","CORONEL SUAREZ","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","DALCROS S.A. (BELGRANO 983 -                 CORONEL SUAREZ Loc.CORONEL SUAREZ)","BELGRANO 983 -                 CORONEL SUAREZ, CORONEL SUAREZ, BUENOS AIRES, ARGENTINA, 7540.0, DALCROS S.A. (BELGRANO 983 -                 CORONEL SUAREZ Loc.CORONEL SUAREZ)",""
"473","00B08","AKAR AUTOMOTORES                        ","IRIGOYEN 2586","19526.0","9000.0","COMODORO RIVADAVIA","CHUBUT","ARGENTINA                                         ","CONCESIONARIOS","AKAR AUTOMOTORES (IRIGOYEN 2586 Loc.COMODORO RIVADAVIA)","IRIGOYEN 2586, COMODORO RIVADAVIA, CHUBUT, ARGENTINA, 9000.0, AKAR AUTOMOTORES (IRIGOYEN 2586 Loc.COMODORO RIVADAVIA)",""
"100000001673","00B08D","AKAR AUTOMOTORES","ROQUETA PART ","19526.0","0.0","COMODORO RIVADAVIA","CHUBUT","ARGENTINA                                         ","CONCESIONARIOS","AKAR AUTOMOTORES (ROQUETA PART  Loc.COMODORO RIVADAVIA)","ROQUETA PART, COMODORO RIVADAVIA, CHUBUT, ARGENTINA, 0.0, AKAR AUTOMOTORES (ROQUETA PART  Loc.COMODORO RIVADAVIA)",""
"474","00B10","AMERICAN CARS S.A.                      ","SAN JUAN        SAN JUAN","14197.0","0.0","SAN JUAN(SAN JUAN)","SAN JUAN","ARGENTINA                                         ","CONCESIONARIOS","AMERICAN CARS S.A. (SAN JUAN        SAN JUAN Loc.SAN JUAN(SAN JUAN))","SAN JUAN        SAN JUAN, SAN JUAN(SAN JUAN), SAN JUAN, ARGENTINA, 0.0, AMERICAN CARS S.A. (SAN JUAN        SAN JUAN Loc.SAN JUAN(SAN JUAN))",""
"476","00B12","CENTENARIO AUTOMOTORES                  ","AV.VILLARINO 48                CHIVILCOY","17159.0","6620.0","CHIVILCOY(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","CENTENARIO AUTOMOTORES (AV.VILLARINO 48                CHIVILCOY Loc.CHIVILCOY(BUENOS AIRES))","AV.VILLARINO 48                CHIVILCOY, CHIVILCOY(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 6620.0, CENTENARIO AUTOMOTORES (AV.VILLARINO 48                CHIVILCOY Loc.CHIVILCOY(BUENOS AIRES))",""
"477","00B15","CHEVENT S.A.                            ","VENADO TUERTO   SANTA FE","2358.0","0.0","VENADO TUERTO","SANTA FE","ARGENTINA                                         ","CONCESIONARIOS","CHEVENT S.A. (VENADO TUERTO   SANTA FE Loc.VENADO TUERTO)","VENADO TUERTO   SANTA FE, VENADO TUERTO, SANTA FE, ARGENTINA, 0.0, CHEVENT S.A. (VENADO TUERTO   SANTA FE Loc.VENADO TUERTO)",""
"478","00B16","SAHIORA S.A.                            ","NEUQUEN         NEUQUEN","19467.0","0.0","NEUQUEN","NEUQUEN","ARGENTINA                                         ","CONCESIONARIOS","SAHIORA S.A. (NEUQUEN         NEUQUEN Loc.NEUQUEN)","NEUQUEN         NEUQUEN, NEUQUEN, NEUQUEN, ARGENTINA, 0.0, SAHIORA S.A. (NEUQUEN         NEUQUEN Loc.NEUQUEN)",""
"482","00B22","CHEVROMAX                               ","OVIDIO LAGOS 2174-ROSARIO","1652.0","0.0","ROSARIO (SANTA FE)","SANTA FE","ARGENTINA                                         ","CONCESIONARIOS","CHEVROMAX (OVIDIO LAGOS 2174-ROSARIO Loc.ROSARIO (SANTA FE))","OVIDIO LAGOS 2174-ROSARIO, ROSARIO (SANTA FE), SANTA FE, ARGENTINA, 0.0, CHEVROMAX (OVIDIO LAGOS 2174-ROSARIO Loc.ROSARIO (SANTA FE))",""
"484","00B24","ALTIPLANO                               ","JUJUY           JUJUY","11085.0","0.0","SAN SALVADOR DE JUJUY","JUJUY","ARGENTINA                                         ","CONCESIONARIOS","ALTIPLANO (JUJUY           JUJUY Loc.SAN SALVADOR DE JUJUY)","JUJUY           JUJUY, SAN SALVADOR DE JUJUY, JUJUY, ARGENTINA, 0.0, ALTIPLANO (JUJUY           JUJUY Loc.SAN SALVADOR DE JUJUY)",""
"485","00B25","KIARA S.A.                              ","AVDA. 44 Y 142","1480.0","0.0","LA PLATA(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","KIARA S.A. (AVDA. 44 Y 142 Loc.LA PLATA(BUENOS AIRES))","AVDA. 44 Y 142, LA PLATA(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, KIARA S.A. (AVDA. 44 Y 142 Loc.LA PLATA(BUENOS AIRES))",""
"486","00B26","MILENARIA S.A.                          ","CALLE 15 N* 646                GRAL.PICO       LA PAMPA","17649.0","6300.0","GENERAL PICO","LA PAMPA","ARGENTINA                                         ","CONCESIONARIOS","MILENARIA S.A. (CALLE 15 N* 646                GRAL.PICO       LA PAMPA Loc.GENERAL PICO)","CALLE 15 N* 646                GRAL.PICO       LA PAMPA, GENERAL PICO, LA PAMPA, ARGENTINA, 6300.0, MILENARIA S.A. (CALLE 15 N* 646                GRAL.PICO       LA PAMPA Loc.GENERAL PICO)",""
"487","00B27","AURORA MOTORS                           ","CORRIENTES      CORRIENTES","4955.0","0.0","CORRIENTES","CORRIENTES","ARGENTINA                                         ","CONCESIONARIOS","AURORA MOTORS (CORRIENTES      CORRIENTES Loc.CORRIENTES)","CORRIENTES      CORRIENTES, CORRIENTES, CORRIENTES, ARGENTINA, 0.0, AURORA MOTORS (CORRIENTES      CORRIENTES Loc.CORRIENTES)",""
"488","00B28","CAR ONE S.A.","R. PANAMERICANA RAMAL PILAR KM 35.","787.0","1667.0","CAR ONE GM TORTUGUITAS","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","CAR ONE S.A. (R. PANAMERICANA RAMAL PILAR KM 35. Loc.CAR ONE GM TORTUGUITAS)","R. PANAMERICANA RAMAL PILAR KM 35., CAR ONE GM TORTUGUITAS, BUENOS AIRES, ARGENTINA, 1667.0, CAR ONE S.A. (R. PANAMERICANA RAMAL PILAR KM 35. Loc.CAR ONE GM TORTUGUITAS)",""
"489","00B29","JULIO C.TREACHI E HIJOS S.A.","RUTA 9 KM.760                  SINSACATE       CORDOBA","12155.0","0.0","SINSACATE","CORDOBA","ARGENTINA                                         ","CONCESIONARIOS","JULIO C.TREACHI E HIJOS S.A. (RUTA 9 KM.760                  SINSACATE       CORDOBA Loc.SINSACATE)","RUTA 9 KM.760                  SINSACATE       CORDOBA, SINSACATE, CORDOBA, ARGENTINA, 0.0, JULIO C.TREACHI E HIJOS S.A. (RUTA 9 KM.760                  SINSACATE       CORDOBA Loc.SINSACATE)",""
"490","00B30","MAIPU S.A.","AV.COLON 4125 -","12008.0","0.0","CORDOBA","CORDOBA","ARGENTINA                                         ","CONCESIONARIOS","MAIPU S.A. (AV.COLON 4125 - Loc.CORDOBA)","AV.COLON 4125 -, CORDOBA, CORDOBA, ARGENTINA, 0.0, MAIPU S.A. (AV.COLON 4125 - Loc.CORDOBA)",""
"200000000231","00B31","LUMA SA","AV. ALEM 448 - ","11025.0","0.0","CATAMARCA","CATAMARCA","ARGENTINA                                         ","CONCESIONARIOS","LUMA SA (AV. ALEM 448 -  Loc.CATAMARCA)","AV. ALEM 448 -, CATAMARCA, CATAMARCA, ARGENTINA, 0.0, LUMA SA (AV. ALEM 448 -  Loc.CATAMARCA)",""
"200000000261","00B32","FORTE CAR","MORENO 333","2857.0","0.0","SAN NICOLAS(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","FORTE CAR (MORENO 333 Loc.SAN NICOLAS(BUENOS AIRES))","MORENO 333, SAN NICOLAS(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, FORTE CAR (MORENO 333 Loc.SAN NICOLAS(BUENOS AIRES))",""
"200000000397","00B33","COMERCIAL DEL SUR S.R.L.","EL CANO 954","20477.0","9420.0","RIO GRANDE(TIERRA DEL FUEGO)","TIERRA DEL FUEGO","ARGENTINA                                         ","INTERNACIONAL","COMERCIAL DEL SUR S.R.L. (EL CANO 954 Loc.RIO GRANDE(TIERRA DEL FUEGO))","EL CANO 954, RIO GRANDE(TIERRA DEL FUEGO), TIERRA DEL FUEGO, ARGENTINA, 9420.0, COMERCIAL DEL SUR S.R.L. (EL CANO 954 Loc.RIO GRANDE(TIERRA DEL FUEGO))",""
"200000000605","00B34","ANDINA MOTORS","AV.E QUIROGA ESQ.SANTA FE","13715.0","0.0","LA RIOJA","LA RIOJA","ARGENTINA                                         ","CONCESIONARIOS","ANDINA MOTORS (AV.E QUIROGA ESQ.SANTA FE Loc.LA RIOJA)","AV.E QUIROGA ESQ.SANTA FE, LA RIOJA, LA RIOJA, ARGENTINA, 0.0, ANDINA MOTORS (AV.E QUIROGA ESQ.SANTA FE Loc.LA RIOJA)",""
"200000000809","00B35","DELSUR AUTOS","AV.HIPOLITO YRIGOYEN 3365 ","1134.0","0.0","LANUS","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","DELSUR AUTOS (AV.HIPOLITO YRIGOYEN 3365  Loc.LANUS)","AV.HIPOLITO YRIGOYEN 3365, LANUS, BUENOS AIRES, ARGENTINA, 0.0, DELSUR AUTOS (AV.HIPOLITO YRIGOYEN 3365  Loc.LANUS)",""
"200000000886","00B36","GMIS SA","ENLACE A005 ESQ. PTE. PERON ","15574.0","0.0","RIO CUARTO","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","GMIS SA (ENLACE A005 ESQ. PTE. PERON  Loc.RIO CUARTO)","ENLACE A005 ESQ. PTE. PERON, RIO CUARTO, CORDOBA, ARGENTINA, 0.0, GMIS SA (ENLACE A005 ESQ. PTE. PERON  Loc.RIO CUARTO)",""
"200000001358","00B38","ROYCAN S.A. (SAN MARTIN)","AV RICARDO BALBIN","5.0","1657.0","SAN MARTIN-BS.AS.(GT)","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","ROYCAN S.A. (SAN MARTIN) (AV RICARDO BALBIN Loc.SAN MARTIN-BS.AS.(GT))","AV RICARDO BALBIN, SAN MARTIN-BS.AS.(GT), BUENOS AIRES, ARGENTINA, 1657.0, ROYCAN S.A. (SAN MARTIN) (AV RICARDO BALBIN Loc.SAN MARTIN-BS.AS.(GT))",""
"200000002536","00B39","YACOPINI MOTORS S.A.","._.","14678.0","0.0","MENDOZA(MENDOZA)","MENDOZA","ARGENTINA                                         ","CONCESIONARIOS","YACOPINI MOTORS S.A. (._. Loc.MENDOZA(MENDOZA))","._., MENDOZA(MENDOZA), MENDOZA, ARGENTINA, 0.0, YACOPINI MOTORS S.A. (._. Loc.MENDOZA(MENDOZA))",""
"300000000069","00B40","HARBIN S.A.","SAN BLAS 4923","3.0","0.0","CAPITAL FEDERAL (GT)","CAPITAL FEDERAL","ARGENTINA                                         ","CONCESIONARIOS","HARBIN S.A. (SAN BLAS 4923 Loc.CAPITAL FEDERAL (GT))","SAN BLAS 4923, CAPITAL FEDERAL (GT), CAPITAL FEDERAL, ARGENTINA, 0.0, HARBIN S.A. (SAN BLAS 4923 Loc.CAPITAL FEDERAL (GT))",""
"100000000757","00B41","AUTOTEAM S.A.","RUTA NAC. 3 Y RUTA PROV. 6","1112.0","1814.0","CAÑUELAS","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","AUTOTEAM S.A. (RUTA NAC. 3 Y RUTA PROV. 6 Loc.CAÑUELAS)","RUTA NAC. 3 Y RUTA PROV. 6, CAÑUELAS, BUENOS AIRES, ARGENTINA, 1814.0, AUTOTEAM S.A. (RUTA NAC. 3 Y RUTA PROV. 6 Loc.CAÑUELAS)",""
"200000002510","00B42","SANTA JOSEFINA S.R.L.","._.","13697.0","0.0","SAN RAFAEL(MENDOZA)","MENDOZA","ARGENTINA                                         ","CONCESIONARIOS","SANTA JOSEFINA S.R.L. (._. Loc.SAN RAFAEL(MENDOZA))","._., SAN RAFAEL(MENDOZA), MENDOZA, ARGENTINA, 0.0, SANTA JOSEFINA S.R.L. (._. Loc.SAN RAFAEL(MENDOZA))",""
"100000000781","00B43","MUNDO CAR S.A.","AV. JUAN B. ALBERDI 6958","3.0","0.0","CAPITAL FEDERAL (GT)","CAPITAL FEDERAL","ARGENTINA                                         ","CONCESIONARIOS","MUNDO CAR S.A. (AV. JUAN B. ALBERDI 6958 Loc.CAPITAL FEDERAL (GT))","AV. JUAN B. ALBERDI 6958, CAPITAL FEDERAL (GT), CAPITAL FEDERAL, ARGENTINA, 0.0, MUNDO CAR S.A. (AV. JUAN B. ALBERDI 6958 Loc.CAPITAL FEDERAL (GT))",""
"100000000837","00B44","THAUN S.A.","COLECTORA RUTA NAC. 226  Nº 687","17803.0","7000.0","TANDIL","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","THAUN S.A. (COLECTORA RUTA NAC. 226  Nº 687 Loc.TANDIL)","COLECTORA RUTA NAC. 226  Nº 687, TANDIL, BUENOS AIRES, ARGENTINA, 7000.0, THAUN S.A. (COLECTORA RUTA NAC. 226  Nº 687 Loc.TANDIL)",""
"200000002054","00B45","RUDAS S.A.","AV. EVA PERON 2490","3830.0","0.0","CONCORDIA","ENTRE RIOS","ARGENTINA                                         ","CONCESIONARIOS","RUDAS S.A. (AV. EVA PERON 2490 Loc.CONCORDIA)","AV. EVA PERON 2490, CONCORDIA, ENTRE RIOS, ARGENTINA, 0.0, RUDAS S.A. (AV. EVA PERON 2490 Loc.CONCORDIA)",""
"200000002056","00B46","BORIGEN BETZEL S.R.L.","AV. PARAGUAY 2651","9858.0","0.0","SALTA","SALTA","ARGENTINA                                         ","CONCESIONARIOS","BORIGEN BETZEL S.R.L. (AV. PARAGUAY 2651 Loc.SALTA)","AV. PARAGUAY 2651, SALTA, SALTA, ARGENTINA, 0.0, BORIGEN BETZEL S.R.L. (AV. PARAGUAY 2651 Loc.SALTA)",""
"200000002511","00B47","FEDERICO LACASA AUT.","BV. BUENOS AIRES","1211.0","0.0","MONTE GRANDE(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","FEDERICO LACASA AUT. (BV. BUENOS AIRES Loc.MONTE GRANDE(BUENOS AIRES))","BV. BUENOS AIRES, MONTE GRANDE(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, FEDERICO LACASA AUT. (BV. BUENOS AIRES Loc.MONTE GRANDE(BUENOS AIRES))",""
"200000002381","00B48","HCH S.A. (RPM)","BOULEVARD ROCA ","1905.0","2300.0","RAFAELA","SANTA FE","ARGENTINA                                         ","CONCESIONARIOS","HCH S.A. (RPM) (BOULEVARD ROCA  Loc.RAFAELA)","BOULEVARD ROCA, RAFAELA, SANTA FE, ARGENTINA, 2300.0, HCH S.A. (RPM) (BOULEVARD ROCA  Loc.RAFAELA)",""
"100000002716","00B50","AUTO TIGRE S.A.","HIPOLITO YRIGOYEN (RUTA 24) 2450 ","401.0","1618.0","TIGRE BS.AS (G.T.)","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","AUTO TIGRE S.A. (HIPOLITO YRIGOYEN (RUTA 24) 2450  Loc.TIGRE BS.AS (G.T.))","HIPOLITO YRIGOYEN (RUTA 24) 2450, TIGRE BS.AS (G.T.), BUENOS AIRES, ARGENTINA, 1618.0, AUTO TIGRE S.A. (HIPOLITO YRIGOYEN (RUTA 24) 2450  Loc.TIGRE BS.AS (G.T.))",""
"100100000659","00B51","INERCIKAR S.A.","PANAMERICANA RAMAL PILAR KM 35","787.0","1667.0","CAR ONE GM TORTUGUITAS","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","INERCIKAR S.A. (PANAMERICANA RAMAL PILAR KM 35 Loc.CAR ONE GM TORTUGUITAS)","PANAMERICANA RAMAL PILAR KM 35, CAR ONE GM TORTUGUITAS, BUENOS AIRES, ARGENTINA, 1667.0, INERCIKAR S.A. (PANAMERICANA RAMAL PILAR KM 35 Loc.CAR ONE GM TORTUGUITAS)",""
"200000002211","00BSM","BSM","COLECTORA ESTE KM. 57 PANAMERICANA RAMAL CAMPANA","309.0","0.0","ESCOBAR(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","PLAYAS DE TERCEROS","BSM (COLECTORA ESTE KM. 57 PANAMERICANA RAMAL CAMPANA Loc.ESCOBAR(BUENOS AIRES))","COLECTORA ESTE KM. 57 PANAMERICANA RAMAL CAMPANA, ESCOBAR(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, BSM (COLECTORA ESTE KM. 57 PANAMERICANA RAMAL CAMPANA Loc.ESCOBAR(BUENOS AIRES))",""
"200000000135","00CHE","GENERAL MOTORS","AMERICO VESPUCIO 811","30.0","0.0","CHILE","CHILE","CHILE                                             ","INTERNACIONAL","GENERAL MOTORS (AMERICO VESPUCIO 811 Loc.CHILE)","AMERICO VESPUCIO 811, CHILE, CHILE, CHILE, 0.0, GENERAL MOTORS (AMERICO VESPUCIO 811 Loc.CHILE)",""
"100000000669","00CHE10","GENERAL MOTORS","AMERICO VESPUCIO 811 - HUECHURABA","25003.0","0.0","SANTIAGO DE CHILE 10","CHILE","CHILE                                             ","INTERNACIONAL","GENERAL MOTORS (AMERICO VESPUCIO 811 - HUECHURABA Loc.SANTIAGO DE CHILE 10)","AMERICO VESPUCIO 811 - HUECHURABA, SANTIAGO DE CHILE 10, CHILE, CHILE, 0.0, GENERAL MOTORS (AMERICO VESPUCIO 811 - HUECHURABA Loc.SANTIAGO DE CHILE 10)",""
"100000000672","00CHE11","GENERAL MOTORS","AMERICO VESPUCIO 811 - HUECHURABA","25004.0","0.0","SANTIAGO DE CHILE 11","CHILE","CHILE                                             ","INTERNACIONAL","GENERAL MOTORS (AMERICO VESPUCIO 811 - HUECHURABA Loc.SANTIAGO DE CHILE 11)","AMERICO VESPUCIO 811 - HUECHURABA, SANTIAGO DE CHILE 11, CHILE, CHILE, 0.0, GENERAL MOTORS (AMERICO VESPUCIO 811 - HUECHURABA Loc.SANTIAGO DE CHILE 11)",""
"100000000223","00CHE8","GENERAL MOTORS","AMERICO VESPUCIO 811 - HUECHURABA","25001.0","0.0","SANTIAGO DE CHILE  8","CHILE","CHILE                                             ","INTERNACIONAL","GENERAL MOTORS (AMERICO VESPUCIO 811 - HUECHURABA Loc.SANTIAGO DE CHILE  8)","AMERICO VESPUCIO 811 - HUECHURABA, SANTIAGO DE CHILE  8, CHILE, CHILE, 0.0, GENERAL MOTORS (AMERICO VESPUCIO 811 - HUECHURABA Loc.SANTIAGO DE CHILE  8)",""
"100000000224","00CHE9","GENERAL MOTORS (00CHE9)","AMERICO VESPUCIO 811 - HUECHURABA","25002.0","0.0","SANTIAGO DE CHILE  9","CHILE","CHILE                                             ","INTERNACIONAL","GENERAL MOTORS (00CHE9) (AMERICO VESPUCIO 811 - HUECHURABA Loc.SANTIAGO DE CHILE  9)","AMERICO VESPUCIO 811 - HUECHURABA, SANTIAGO DE CHILE  9, CHILE, CHILE, 0.0, GENERAL MOTORS (00CHE9) (AMERICO VESPUCIO 811 - HUECHURABA Loc.SANTIAGO DE CHILE  9)",""
"300000002003","00COI","COINAUTO S.A.","AVDA. RENAULT 2220","12008.0","5016.0","CORDOBA","CORDOBA","ARGENTINA                                         ","CONCESIONARIOS","COINAUTO S.A. (AVDA. RENAULT 2220 Loc.CORDOBA)","AVDA. RENAULT 2220, CORDOBA, CORDOBA, ARGENTINA, 5016.0, COINAUTO S.A. (AVDA. RENAULT 2220 Loc.CORDOBA)",""
